artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique
Tim McGraw,Please Remember Me,"['contemporary country', 'country', 'country road']",0.465,0.54,1,-7.097,1,0.0277,0.177,2.82e-06,0.106,0.234,75.88,audio_features,5u7BDyugDW7ZXkXdCxU9JC,spotify:track:5u7BDyugDW7ZXkXdCxU9JC,https://api.spotify.com/v1/tracks/5u7BDyugDW7ZXkXdCxU9JC,https://api.spotify.com/v1/audio-analysis/5u7BDyugDW7ZXkXdCxU9JC,296333,4,Tim McGraw|Please Remember Me
Jordan Knight,Give It To You,[],0.83,0.655,7,-7.072,1,0.0544,0.0552,1.09e-06,0.0567,0.653,134.869,audio_features,6xNnPtnmqpktZLFkgT21u7,spotify:track:6xNnPtnmqpktZLFkgT21u7,https://api.spotify.com/v1/tracks/6xNnPtnmqpktZLFkgT21u7,https://api.spotify.com/v1/audio-analysis/6xNnPtnmqpktZLFkgT21u7,289760,4,Jordan Knight|Give It To You
Steve Wariner,Two Teardrops,"['country', 'country gospel', 'country rock', 'nashville sound', 'traditional country']",0.747,0.324,5,-10.851,1,0.0318,0.652,0.0,0.122,0.516,121.441,audio_features,2isKldvQXdxTQ5EpGkfTuK,spotify:track:2isKldvQXdxTQ5EpGkfTuK,https://api.spotify.com/v1/tracks/2isKldvQXdxTQ5EpGkfTuK,https://api.spotify.com/v1/audio-analysis/2isKldvQXdxTQ5EpGkfTuK,270141,4,Steve Wariner|Two Teardrops
Sugar Ray,Every Morning,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge']",0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,audio_features,0BfcEHpbpAvvZok7OnIHEN,spotify:track:0BfcEHpbpAvvZok7OnIHEN,https://api.spotify.com/v1/tracks/0BfcEHpbpAvvZok7OnIHEN,https://api.spotify.com/v1/audio-analysis/0BfcEHpbpAvvZok7OnIHEN,219867,4,Sugar Ray|Every Morning
Andy Griggs,You Won't Ever Be Lonely,"['contemporary country', 'country', 'country road', 'modern country rock']",0.471,0.617,8,-8.394,1,0.038,0.0522,0.0,0.229,0.491,182.323,audio_features,0wfr8FjpLXIO1YjqEyVCg5,spotify:track:0wfr8FjpLXIO1YjqEyVCg5,https://api.spotify.com/v1/tracks/0wfr8FjpLXIO1YjqEyVCg5,https://api.spotify.com/v1/audio-analysis/0wfr8FjpLXIO1YjqEyVCg5,210307,4,Andy Griggs|You Won't Ever Be Lonely
Lila McCann,With You,"['contemporary country', 'country', 'country dawn']",0.644,0.785,4,-6.118,1,0.0294,0.0281,1.19e-06,0.1,0.628,127.9,audio_features,3nsxShpH8hnwmn8nTqHgFu,spotify:track:3nsxShpH8hnwmn8nTqHgFu,https://api.spotify.com/v1/tracks/3nsxShpH8hnwmn8nTqHgFu,https://api.spotify.com/v1/audio-analysis/3nsxShpH8hnwmn8nTqHgFu,211952,4,Lila McCann|With You
Cher,Strong Enough,"['dance pop', 'hollywood', 'new wave pop', 'pop']",0.593,0.923,0,-6.19,1,0.101,0.0495,0.0,0.29,0.587,124.862,audio_features,144JMbvbR5txNzoZ112wo4,spotify:track:144JMbvbR5txNzoZ112wo4,https://api.spotify.com/v1/tracks/144JMbvbR5txNzoZ112wo4,https://api.spotify.com/v1/audio-analysis/144JMbvbR5txNzoZ112wo4,224000,4,Cher|Strong Enough
Goo Goo Dolls,Slide - Live,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",0.461,0.924,7,-6.99,1,0.0422,0.000136,0.000458,0.998,0.409,113.425,audio_features,3PTRMWp4W8aaQWPoGGs1bG,spotify:track:3PTRMWp4W8aaQWPoGGs1bG,https://api.spotify.com/v1/tracks/3PTRMWp4W8aaQWPoGGs1bG,https://api.spotify.com/v1/audio-analysis/3PTRMWp4W8aaQWPoGGs1bG,219035,4,Goo Goo Dolls|Slide
Everlast,What It's Like (live acoustic),['rap rock'],0.587,0.366,0,-9.921,1,0.0328,0.286,0.0493,0.0999,0.399,169.728,audio_features,5LoZkk7TC9xuAdzkMhqiEc,spotify:track:5LoZkk7TC9xuAdzkMhqiEc,https://api.spotify.com/v1/tracks/5LoZkk7TC9xuAdzkMhqiEc,https://api.spotify.com/v1/audio-analysis/5LoZkk7TC9xuAdzkMhqiEc,298665,4,Everlast|What It's Like
Reba,One Honest Heart,"['contemporary country', 'country', 'country dawn', 'nashville sound']",0.571,0.75,1,-6.667,1,0.0282,0.106,0.0,0.253,0.639,95.994,audio_features,4Y3BhDQoB0wwPcqnpttuIO,spotify:track:4Y3BhDQoB0wwPcqnpttuIO,https://api.spotify.com/v1/tracks/4Y3BhDQoB0wwPcqnpttuIO,https://api.spotify.com/v1/audio-analysis/4Y3BhDQoB0wwPcqnpttuIO,233920,4,Reba|One Honest Heart
Dave Hollister,My Favorite Girl,"['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.661,0.638,8,-5.724,0,0.0664,0.443,0.0,0.0874,0.591,120.046,audio_features,3J1ZhXNAlzxpmuzgRx5JOC,spotify:track:3J1ZhXNAlzxpmuzgRx5JOC,https://api.spotify.com/v1/tracks/3J1ZhXNAlzxpmuzgRx5JOC,https://api.spotify.com/v1/audio-analysis/3J1ZhXNAlzxpmuzgRx5JOC,332760,4,Dave Hollister|My Favorite Girl
Shane Minor,Slave To The Habit,[],0.719,0.844,7,-3.745,1,0.0302,0.0465,0.0,0.235,0.922,116.247,audio_features,7ICLuA4y58x4DU0hqbSap5,spotify:track:7ICLuA4y58x4DU0hqbSap5,https://api.spotify.com/v1/tracks/7ICLuA4y58x4DU0hqbSap5,https://api.spotify.com/v1/audio-analysis/7ICLuA4y58x4DU0hqbSap5,184267,4,Shane Minor|Slave To The Habit
Fatboy Slim,Praise You,"['big beat', 'disco house', 'electronic']",0.602,0.892,1,-8.639,1,0.0487,0.0913,0.318,0.169,0.536,109.716,audio_features,33nZ62Enk51V20f5PDUJ3t,spotify:track:33nZ62Enk51V20f5PDUJ3t,https://api.spotify.com/v1/tracks/33nZ62Enk51V20f5PDUJ3t,https://api.spotify.com/v1/audio-analysis/33nZ62Enk51V20f5PDUJ3t,324240,4,Fatboy Slim|Praise You
Collin Raye,Anyone Else,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock']",0.623,0.646,5,-9.888,1,0.0316,0.035,0.0,0.0736,0.492,121.301,audio_features,2xvsy2gEUN5AI3PlFNm2Fm,spotify:track:2xvsy2gEUN5AI3PlFNm2Fm,https://api.spotify.com/v1/tracks/2xvsy2gEUN5AI3PlFNm2Fm,https://api.spotify.com/v1/audio-analysis/2xvsy2gEUN5AI3PlFNm2Fm,227707,4,Collin Raye|Anyone Else
Trick Daddy,Nann Nigga,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.837,0.819,2,-5.245,1,0.211,0.000507,0.0,0.323,0.643,149.918,audio_features,7d9I42jF759n5HuUeoulzR,spotify:track:7d9I42jF759n5HuUeoulzR,https://api.spotify.com/v1/tracks/7d9I42jF759n5HuUeoulzR,https://api.spotify.com/v1/audio-analysis/7d9I42jF759n5HuUeoulzR,167400,4,Trick Daddy Featuring Trina|Nann
Busta Rhymes,What's It Gonna Be?! (feat. Janet Jackson),"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",0.797,0.934,1,-4.507,1,0.0926,0.204,0.0,0.119,0.519,116.438,audio_features,0FpLfrOyHblbDlHUsrPN1N,spotify:track:0FpLfrOyHblbDlHUsrPN1N,https://api.spotify.com/v1/tracks/0FpLfrOyHblbDlHUsrPN1N,https://api.spotify.com/v1/audio-analysis/0FpLfrOyHblbDlHUsrPN1N,324400,4,Busta Rhymes Featuring Janet|What's It Gonna Be?!
Cher,Believe,"['dance pop', 'hollywood', 'new wave pop', 'pop']",0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,audio_features,2goLsvvODILDzeeiT4dAoR,spotify:track:2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/tracks/2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/audio-analysis/2goLsvvODILDzeeiT4dAoR,239027,4,Cher|Believe
Mark Wills,Wish You Were Here,"['contemporary country', 'country', 'country road', 'modern country rock']",0.533,0.329,5,-14.857,1,0.031,0.346,0.0,0.391,0.272,136.094,audio_features,4rdkSQdI5Bo0PdfDYc3qUe,spotify:track:4rdkSQdI5Bo0PdfDYc3qUe,https://api.spotify.com/v1/tracks/4rdkSQdI5Bo0PdfDYc3qUe,https://api.spotify.com/v1/audio-analysis/4rdkSQdI5Bo0PdfDYc3qUe,256993,4,Mark Wills|Wish You Were Here
Clay Walker,She's Always Right,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'modern country rock', 'outlaw country', 'texas country', 'traditional country']",0.47,0.53,8,-10.006,1,0.0317,0.354,0.0,0.19,0.444,142.741,audio_features,6TZIPLYJLGXKw7Q4JJ3ujF,spotify:track:6TZIPLYJLGXKw7Q4JJ3ujF,https://api.spotify.com/v1/tracks/6TZIPLYJLGXKw7Q4JJ3ujF,https://api.spotify.com/v1/audio-analysis/6TZIPLYJLGXKw7Q4JJ3ujF,201867,4,Clay Walker|She's Always Right
Collective Soul,Heavy - Live,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.531,0.849,1,-5.679,1,0.0343,0.000457,0.544,0.452,0.291,110.054,audio_features,4jMfe7enBgzwDokAzj5DTS,spotify:track:4jMfe7enBgzwDokAzj5DTS,https://api.spotify.com/v1/tracks/4jMfe7enBgzwDokAzj5DTS,https://api.spotify.com/v1/audio-analysis/4jMfe7enBgzwDokAzj5DTS,192813,4,Collective Soul|Heavy
Tyrese,Sweet Lady,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",0.588,0.522,9,-6.254,0,0.0383,0.233,0.0,0.24,0.584,66.024,audio_features,1Dx8rIZaXzZPvUQRF2j9hB,spotify:track:1Dx8rIZaXzZPvUQRF2j9hB,https://api.spotify.com/v1/tracks/1Dx8rIZaXzZPvUQRF2j9hB,https://api.spotify.com/v1/audio-analysis/1Dx8rIZaXzZPvUQRF2j9hB,290600,4,Tyrese|Sweet Lady
Lenny Kravitz,Fly Away,"['permanent wave', 'pop rock', 'rock']",0.481,0.868,7,-5.035,1,0.0639,0.0194,0.0,0.648,0.667,79.918,audio_features,1dRWTMslNWdfL8SiToJiB5,spotify:track:1dRWTMslNWdfL8SiToJiB5,https://api.spotify.com/v1/tracks/1dRWTMslNWdfL8SiToJiB5,https://api.spotify.com/v1/audio-analysis/1dRWTMslNWdfL8SiToJiB5,221893,4,Lenny Kravitz|Fly Away
Orgy,Blue Monday,"['alternative metal', 'electronic rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",0.589,0.696,8,-8.109,1,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833,audio_features,5267gVdYWrLoz6ClOhlqmE,spotify:track:5267gVdYWrLoz6ClOhlqmE,https://api.spotify.com/v1/tracks/5267gVdYWrLoz6ClOhlqmE,https://api.spotify.com/v1/audio-analysis/5267gVdYWrLoz6ClOhlqmE,267000,4,Orgy|Blue Monday
Creed,One Last Breath,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,audio_features,42T2QQv3xgBlpQxaSP7lnK,spotify:track:42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/tracks/42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/audio-analysis/42T2QQv3xgBlpQxaSP7lnK,238240,4,Creed|One
K-Ci,Down For Life,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.69,0.68,6,-4.549,1,0.0367,0.0965,0.0,0.208,0.552,129.883,audio_features,5GikCj6vVe38h4i3hb8b8G,spotify:track:5GikCj6vVe38h4i3hb8b8G,https://api.spotify.com/v1/tracks/5GikCj6vVe38h4i3hb8b8G,https://api.spotify.com/v1/audio-analysis/5GikCj6vVe38h4i3hb8b8G,286107,4,K-Ci & JoJo|Life
Lee Ann Womack,I'll Think Of A Reason Later,"['contemporary country', 'country', 'country dawn', 'country road']",0.593,0.822,3,-5.521,1,0.036,0.0913,0.000193,0.286,0.615,141.988,audio_features,7ygWc80Ao1nhcV2D6Q3zPa,spotify:track:7ygWc80Ao1nhcV2D6Q3zPa,https://api.spotify.com/v1/tracks/7ygWc80Ao1nhcV2D6Q3zPa,https://api.spotify.com/v1/audio-analysis/7ygWc80Ao1nhcV2D6Q3zPa,218667,4,Lee Ann Womack|I'll Think Of A Reason Later
Total,Sitting Home,"['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",0.552,0.672,10,-9.772,0,0.0888,0.371,0.0159,0.0671,0.63,126.791,audio_features,6sSRhTPxBomvVYAyLpkLa1,spotify:track:6sSRhTPxBomvVYAyLpkLa1,https://api.spotify.com/v1/tracks/6sSRhTPxBomvVYAyLpkLa1,https://api.spotify.com/v1/audio-analysis/6sSRhTPxBomvVYAyLpkLa1,254859,5,Total|Sitting Home
Whitney Houston,Heartbreak Hotel (feat. Faith Evans & Kelly Price),"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.724,0.535,3,-7.616,0,0.0588,0.0477,0.0,0.0314,0.664,133.816,audio_features,4J9u7UsXH7F6sFI32KnYuP,spotify:track:4J9u7UsXH7F6sFI32KnYuP,https://api.spotify.com/v1/tracks/4J9u7UsXH7F6sFI32KnYuP,https://api.spotify.com/v1/audio-analysis/4J9u7UsXH7F6sFI32KnYuP,281493,4,Whitney Houston Feat. Faith Evans & Kelly Price|Heartbreak Hotel
Jesse Powell,On Your Mind,"['new jack swing', 'urban contemporary']",0.789,0.557,8,-8.94,0,0.273,0.0308,4.44e-06,0.0987,0.421,148.779,audio_features,7gBwXX1ZIwdf01UJ858Sxu,spotify:track:7gBwXX1ZIwdf01UJ858Sxu,https://api.spotify.com/v1/tracks/7gBwXX1ZIwdf01UJ858Sxu,https://api.spotify.com/v1/audio-analysis/7gBwXX1ZIwdf01UJ858Sxu,218853,4,Jesse Powell|You
Sheryl Crow,Anything But Down,"['folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.622,0.758,4,-6.493,0,0.0329,0.0209,3.73e-06,0.111,0.547,121.224,audio_features,4AIg9LSC8x3Q98Va03cZh8,spotify:track:4AIg9LSC8x3Q98Va03cZh8,https://api.spotify.com/v1/tracks/4AIg9LSC8x3Q98Va03cZh8,https://api.spotify.com/v1/audio-analysis/4AIg9LSC8x3Q98Va03cZh8,257881,4,Sheryl Crow|Anything But Down
Cam'ron,Let Me Know - Radio Edit,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.565,0.914,6,-5.333,1,0.429,0.023,0.0,0.131,0.569,184.175,audio_features,1LzXEMMiR7vJZJv25VgKSB,spotify:track:1LzXEMMiR7vJZJv25VgKSB,https://api.spotify.com/v1/tracks/1LzXEMMiR7vJZJv25VgKSB,https://api.spotify.com/v1/audio-analysis/1LzXEMMiR7vJZJv25VgKSB,242107,4,Cam'ron|Let Me Know
Monica,Angel of Mine - Radio Mix,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,audio_features,1AM1o0mKbgAK5oMpY8B3Z7,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,https://api.spotify.com/v1/tracks/1AM1o0mKbgAK5oMpY8B3Z7,https://api.spotify.com/v1/audio-analysis/1AM1o0mKbgAK5oMpY8B3Z7,250173,4,Monica|Angel Of Mine
Britney Spears,...Baby One More Time,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,audio_features,3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,211067,4,Britney Spears|...Baby One More Time
Kenny Chesney,How Forever Feels - Live,"['contemporary country', 'country', 'country road']",0.635,0.88,7,-8.247,1,0.0521,0.000494,0.0188,0.927,0.637,125.384,audio_features,2uU3DGkQ8BaikZF5zjdjmc,spotify:track:2uU3DGkQ8BaikZF5zjdjmc,https://api.spotify.com/v1/tracks/2uU3DGkQ8BaikZF5zjdjmc,https://api.spotify.com/v1/audio-analysis/2uU3DGkQ8BaikZF5zjdjmc,333933,4,Kenny Chesney|How Forever Feels
Robbie Williams,Millennium,"['dance pop', 'europop', 'pop']",0.547,0.897,6,-5.304,1,0.0471,0.065,0.0,0.15,0.803,91.229,audio_features,1RhM51hLzxe4jcRiaSGnFw,spotify:track:1RhM51hLzxe4jcRiaSGnFw,https://api.spotify.com/v1/tracks/1RhM51hLzxe4jcRiaSGnFw,https://api.spotify.com/v1/audio-analysis/1RhM51hLzxe4jcRiaSGnFw,244533,4,Robbie Williams|Millennium
Vengaboys,We Like To Party! (The Vengabus ) - DJ Hardbell mix,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house']",0.781,0.916,8,-7.777,1,0.0378,0.00376,0.813,0.0462,0.968,135.984,audio_features,5KYwMZ1BWoQDxACQV8ZpJ0,spotify:track:5KYwMZ1BWoQDxACQV8ZpJ0,https://api.spotify.com/v1/tracks/5KYwMZ1BWoQDxACQV8ZpJ0,https://api.spotify.com/v1/audio-analysis/5KYwMZ1BWoQDxACQV8ZpJ0,224827,4,Vengaboys|We Like To Party!
Ginuwine,What's So Different?,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.79,0.616,4,-8.801,0,0.164,0.0102,3.11e-06,0.0547,0.953,78.9,audio_features,4xFl2LoU4BwGv9MbnmjNI6,spotify:track:4xFl2LoU4BwGv9MbnmjNI6,https://api.spotify.com/v1/tracks/4xFl2LoU4BwGv9MbnmjNI6,https://api.spotify.com/v1/audio-analysis/4xFl2LoU4BwGv9MbnmjNI6,235760,4,Ginuwine|What's So Different
Deborah Cox,It's Over Now - Hex Retro-Future Mix,"['canadian pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary', 'vocal house']",0.82,0.86,0,-9.003,0,0.0891,0.0254,0.015,0.0981,0.74,126.003,audio_features,4IdU2BwbXC7QBoPTB7iRwQ,spotify:track:4IdU2BwbXC7QBoPTB7iRwQ,https://api.spotify.com/v1/tracks/4IdU2BwbXC7QBoPTB7iRwQ,https://api.spotify.com/v1/audio-analysis/4IdU2BwbXC7QBoPTB7iRwQ,447533,4,Deborah Cox|It's Over Now
Backstreet Boys,All I Have to Give,"['boy band', 'dance pop', 'europop']",0.731,0.574,1,-7.114,1,0.029,0.0644,0.0,0.0675,0.392,95.995,audio_features,3hlhefxgyp4MDnN6C2dQ5H,spotify:track:3hlhefxgyp4MDnN6C2dQ5H,https://api.spotify.com/v1/tracks/3hlhefxgyp4MDnN6C2dQ5H,https://api.spotify.com/v1/audio-analysis/3hlhefxgyp4MDnN6C2dQ5H,276573,4,Backstreet Boys|All I Have To Give
Garbage,Special - Brothers In Rhythm Mix,"['alternative dance', 'alternative rock', 'dance pop', 'electronic rock', 'folk-pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'trip hop']",0.638,0.96,1,-4.865,1,0.0458,0.000562,0.217,0.0959,0.608,131.991,audio_features,37ZDbJ3AjW6FzW6LHusdDr,spotify:track:37ZDbJ3AjW6FzW6LHusdDr,https://api.spotify.com/v1/tracks/37ZDbJ3AjW6FzW6LHusdDr,https://api.spotify.com/v1/audio-analysis/37ZDbJ3AjW6FzW6LHusdDr,600931,4,Garbage|Special
Mya,My First Night With You,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'r&b', 'southern hip hop', 'urban contemporary']",0.621,0.438,8,-8.492,1,0.0319,0.555,0.00173,0.129,0.159,138.892,audio_features,0VXzpNAbCLTkNngCzHaYIx,spotify:track:0VXzpNAbCLTkNngCzHaYIx,https://api.spotify.com/v1/tracks/0VXzpNAbCLTkNngCzHaYIx,https://api.spotify.com/v1/audio-analysis/0VXzpNAbCLTkNngCzHaYIx,338640,4,Mya|My First Night With You
Ty Herndon,Hands Of A Working Man,"['contemporary country', 'country', 'country road']",0.607,0.628,0,-7.161,1,0.0283,0.0697,0.0,0.322,0.353,89.284,audio_features,4Lrf7RbUC92qp7JXcwhin8,spotify:track:4Lrf7RbUC92qp7JXcwhin8,https://api.spotify.com/v1/tracks/4Lrf7RbUC92qp7JXcwhin8,https://api.spotify.com/v1/audio-analysis/4Lrf7RbUC92qp7JXcwhin8,227133,4,Ty Herndon|Hands Of A Working Man
Eric Benet,Georgy Porgy (feat. Faith Evans),"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.728,0.636,11,-7.033,0,0.171,0.00677,8.47e-05,0.296,0.821,96.512,audio_features,5AIA8TpGhuilLpHbA6c1bq,spotify:track:5AIA8TpGhuilLpHbA6c1bq,https://api.spotify.com/v1/tracks/5AIA8TpGhuilLpHbA6c1bq,https://api.spotify.com/v1/audio-analysis/5AIA8TpGhuilLpHbA6c1bq,280880,4,Eric Benet Featuring Faith Evans|Georgy Porgy
Sarah McLachlan,Angels We Have Heard On High,"['canadian pop', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",0.512,0.449,0,-9.718,1,0.0277,0.566,8.37e-05,0.0959,0.555,109.998,audio_features,1LGUBZyIlMioc4LGEDI3iw,spotify:track:1LGUBZyIlMioc4LGEDI3iw,https://api.spotify.com/v1/tracks/1LGUBZyIlMioc4LGEDI3iw,https://api.spotify.com/v1/audio-analysis/1LGUBZyIlMioc4LGEDI3iw,219413,4,Sarah McLachlan|Angel
Eagle-Eye Cherry,Save Tonight,['pop rock'],0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,audio_features,1t2Hq2WIBcZINOEnK6mdJG,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG,239227,4,Eagle-Eye Cherry|Save Tonight
Randy Travis,Stranger In My Mirror,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']",0.706,0.679,8,-5.565,1,0.0333,0.629,0.0,0.165,0.898,139.84,audio_features,6T7Je3bIf8fU11OI4Yhf3C,spotify:track:6T7Je3bIf8fU11OI4Yhf3C,https://api.spotify.com/v1/tracks/6T7Je3bIf8fU11OI4Yhf3C,https://api.spotify.com/v1/audio-analysis/6T7Je3bIf8fU11OI4Yhf3C,195467,4,Randy Travis|Stranger In My Mirror
Faith Evans,All Night Long (feat. Puff Daddy),"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.712,0.773,11,-4.595,0,0.271,0.0243,0.0,0.13,0.699,100.409,audio_features,4Bh83s84d9YUiuLzeuF24N,spotify:track:4Bh83s84d9YUiuLzeuF24N,https://api.spotify.com/v1/tracks/4Bh83s84d9YUiuLzeuF24N,https://api.spotify.com/v1/audio-analysis/4Bh83s84d9YUiuLzeuF24N,234253,4,Faith Evans Featuring Puff Daddy|All Night Long
Sammy Kershaw,Maybe Not Tonight,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']",0.483,0.341,9,-9.44,1,0.0296,0.296,0.0,0.188,0.181,131.535,audio_features,5ZU1593UYDA9IxRuyGwCDX,spotify:track:5ZU1593UYDA9IxRuyGwCDX,https://api.spotify.com/v1/tracks/5ZU1593UYDA9IxRuyGwCDX,https://api.spotify.com/v1/audio-analysis/5ZU1593UYDA9IxRuyGwCDX,247133,4,Sammy Kershaw & Lorrie Morgan|Maybe Not Tonight
Chad Brock,Ordinary Life,"['country', 'country road']",0.539,0.395,3,-9.289,1,0.0285,0.491,0.0,0.114,0.196,125.057,audio_features,1Vv4SsKi20N2eLRXTrlkaX,spotify:track:1Vv4SsKi20N2eLRXTrlkaX,https://api.spotify.com/v1/tracks/1Vv4SsKi20N2eLRXTrlkaX,https://api.spotify.com/v1/audio-analysis/1Vv4SsKi20N2eLRXTrlkaX,236107,4,Chad Brock|Ordinary Life
Lauryn Hill,Ex-Factor,"['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'pop', 'r&b', 'urban contemporary']",0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,audio_features,2VjXGuPVVxyhMgER3Uz2Fe,spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/tracks/2VjXGuPVVxyhMgER3Uz2Fe,https://api.spotify.com/v1/audio-analysis/2VjXGuPVVxyhMgER3Uz2Fe,326533,4,Lauryn Hill|Ex-Factor
Dixie Chicks,You Were Mine,"['contemporary country', 'country', 'country dawn', 'pop rock']",0.542,0.346,9,-6.598,1,0.0296,0.342,0.0,0.283,0.173,139.856,audio_features,2qdVHdkLxKntNjPh3Ssz7s,spotify:track:2qdVHdkLxKntNjPh3Ssz7s,https://api.spotify.com/v1/tracks/2qdVHdkLxKntNjPh3Ssz7s,https://api.spotify.com/v1/audio-analysis/2qdVHdkLxKntNjPh3Ssz7s,217807,4,Dixie Chicks|You Were Mine
Alan Jackson,Gone Crazy,"['contemporary country', 'country', 'country road']",0.54,0.405,5,-9.57,1,0.0243,0.318,8.96e-06,0.0963,0.193,76.357,audio_features,5lvJK5WhkgrzCQ7hjypK08,spotify:track:5lvJK5WhkgrzCQ7hjypK08,https://api.spotify.com/v1/tracks/5lvJK5WhkgrzCQ7hjypK08,https://api.spotify.com/v1/audio-analysis/5lvJK5WhkgrzCQ7hjypK08,230480,4,Alan Jackson|Gone Crazy
Montgomery Gentry,Hillbilly Shoes - 20 Years of Hits version,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.65,0.758,7,-5.27,1,0.0399,0.0284,9.44e-06,0.134,0.744,115.996,audio_features,5RpE7fBjbpVkZjxAhE2MYc,spotify:track:5RpE7fBjbpVkZjxAhE2MYc,https://api.spotify.com/v1/tracks/5RpE7fBjbpVkZjxAhE2MYc,https://api.spotify.com/v1/audio-analysis/5RpE7fBjbpVkZjxAhE2MYc,190507,4,Montgomery Gentry|Hillbilly Shoes
