artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique
Kenny Loggins,Forever,"['album rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",0.535,0.415,3,-11.541,1,0.0252,0.194,1.4e-05,0.242,0.224,80.75,audio_features,23KhPfX1omMxmfw4TjvfAq,spotify:track:23KhPfX1omMxmfw4TjvfAq,https://api.spotify.com/v1/tracks/23KhPfX1omMxmfw4TjvfAq,https://api.spotify.com/v1/audio-analysis/23KhPfX1omMxmfw4TjvfAq,264600,4,Kenny Loggins|Forever
Eurythmics,There Must Be an Angel (Playing With My Heart) [2018 Remastered],"['dance pop', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",0.606,0.77,0,-6.577,1,0.0402,0.31,1.05e-05,0.189,0.614,111.941,audio_features,0P2fNRXSFMksVXe2OW2PpU,spotify:track:0P2fNRXSFMksVXe2OW2PpU,https://api.spotify.com/v1/tracks/0P2fNRXSFMksVXe2OW2PpU,https://api.spotify.com/v1/audio-analysis/0P2fNRXSFMksVXe2OW2PpU,325240,4,Eurythmics|There Must Be An Angel
The Motels,Shame - Remastered,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop']",0.677,0.906,0,-3.53,1,0.042,0.0511,0.000166,0.241,0.42,117.869,audio_features,2hjcr90IrJhEzF1TJTeD0h,spotify:track:2hjcr90IrJhEzF1TJTeD0h,https://api.spotify.com/v1/tracks/2hjcr90IrJhEzF1TJTeD0h,https://api.spotify.com/v1/audio-analysis/2hjcr90IrJhEzF1TJTeD0h,251133,4,The Motels|Shame
Survivor,First Night,"['album rock', 'hard rock', 'rock', 'soft rock']",0.508,0.872,9,-10.925,1,0.0543,0.295,5.16e-06,0.0587,0.39,154.184,audio_features,166gxJs7ImEqP2krJJYXgc,spotify:track:166gxJs7ImEqP2krJJYXgc,https://api.spotify.com/v1/tracks/166gxJs7ImEqP2krJJYXgc,https://api.spotify.com/v1/audio-analysis/166gxJs7ImEqP2krJJYXgc,256573,4,Survivor|First Night
Billy Ocean,Mystery Lady,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",0.877,0.583,2,-7.614,1,0.0656,0.353,2.28e-06,0.0591,0.517,109.028,audio_features,3K40pOmkO7yn56XUPgvSZV,spotify:track:3K40pOmkO7yn56XUPgvSZV,https://api.spotify.com/v1/tracks/3K40pOmkO7yn56XUPgvSZV,https://api.spotify.com/v1/audio-analysis/3K40pOmkO7yn56XUPgvSZV,304120,4,Billy Ocean|Mystery Lady
Billy Crystal,"""You Look Marvelous""",[],0.657,0.771,5,-13.781,1,0.082,0.0884,0.0,0.965,0.901,112.474,audio_features,53O9F3s7Dya1csh1Kz6BGP,spotify:track:53O9F3s7Dya1csh1Kz6BGP,https://api.spotify.com/v1/tracks/53O9F3s7Dya1csh1Kz6BGP,https://api.spotify.com/v1/audio-analysis/53O9F3s7Dya1csh1Kz6BGP,264960,4,Billy Crystal|You Look Marvelous
Michael McDonald,No Lookin' Back,"['adult standards', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",0.583,0.572,5,-13.567,1,0.0324,0.0218,0.000337,0.19,0.776,164.016,audio_features,7sHUlfMG1yaYuzck8uY4BG,spotify:track:7sHUlfMG1yaYuzck8uY4BG,https://api.spotify.com/v1/tracks/7sHUlfMG1yaYuzck8uY4BG,https://api.spotify.com/v1/audio-analysis/7sHUlfMG1yaYuzck8uY4BG,236627,4,Michael McDonald|No Lookin' Back
Commodores,Janet,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",0.759,0.75,8,-8.886,0,0.0423,0.399,0.0,0.0645,0.721,109.035,audio_features,2kIkPan3nWivUUST82oQ23,spotify:track:2kIkPan3nWivUUST82oQ23,https://api.spotify.com/v1/tracks/2kIkPan3nWivUUST82oQ23,https://api.spotify.com/v1/audio-analysis/2kIkPan3nWivUUST82oQ23,222667,4,Commodores|Janet
The Romantics,Test of Time,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'rock', 'soft rock']",0.736,0.644,6,-10.635,0,0.0344,0.0399,2.41e-05,0.0544,0.956,121.424,audio_features,6PJFVrvaKf3KPXM1QMtgkC,spotify:track:6PJFVrvaKf3KPXM1QMtgkC,https://api.spotify.com/v1/tracks/6PJFVrvaKf3KPXM1QMtgkC,https://api.spotify.com/v1/audio-analysis/6PJFVrvaKf3KPXM1QMtgkC,202773,4,The Romantics|Test Of Time
Foreigner,Down on Love - Remastered,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.364,0.647,4,-5.814,1,0.0315,0.362,0.0,0.241,0.376,187.059,audio_features,3EzJevUxDeuFxZwPrLhyCz,spotify:track:3EzJevUxDeuFxZwPrLhyCz,https://api.spotify.com/v1/tracks/3EzJevUxDeuFxZwPrLhyCz,https://api.spotify.com/v1/audio-analysis/3EzJevUxDeuFxZwPrLhyCz,248933,4,Foreigner|Down On Love
Sting,If You Love Somebody Set Them Free,"['permanent wave', 'soft rock']",0.672,0.726,0,-6.27,1,0.0414,0.164,0.0,0.884,0.594,128.076,audio_features,2adyE1MxYOM4XSAECFwQJu,spotify:track:2adyE1MxYOM4XSAECFwQJu,https://api.spotify.com/v1/tracks/2adyE1MxYOM4XSAECFwQJu,https://api.spotify.com/v1/audio-analysis/2adyE1MxYOM4XSAECFwQJu,297027,4,Sting|If You Love Somebody Set Them Free
Debarge,Who's Holding Donna Now?,"['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.647,0.565,1,-6.959,1,0.0228,0.0515,4.64e-06,0.0821,0.723,90.036,audio_features,6y2NQoWIbNNQvh18xylc86,spotify:track:6y2NQoWIbNNQvh18xylc86,https://api.spotify.com/v1/tracks/6y2NQoWIbNNQvh18xylc86,https://api.spotify.com/v1/audio-analysis/6y2NQoWIbNNQvh18xylc86,269813,4,Debarge|Who's Holding Donna Now
Laura Branigan,Spanish Eddie,"['dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",0.702,0.956,3,-5.35,1,0.033,0.28,0.00927,0.203,0.935,130.041,audio_features,3qIxikPR2gn1oYVsbNKVYY,spotify:track:3qIxikPR2gn1oYVsbNKVYY,https://api.spotify.com/v1/tracks/3qIxikPR2gn1oYVsbNKVYY,https://api.spotify.com/v1/audio-analysis/3qIxikPR2gn1oYVsbNKVYY,247666,4,Laura Branigan|Spanish Eddie
Katrina And The Waves,Do You Want Crying?,['new wave pop'],0.406,0.885,2,-4.691,1,0.0464,0.000366,0.053,0.2,0.78,159.937,audio_features,25I22FaP3M3iQtVF65GEwJ,spotify:track:25I22FaP3M3iQtVF65GEwJ,https://api.spotify.com/v1/tracks/25I22FaP3M3iQtVF65GEwJ,https://api.spotify.com/v1/audio-analysis/25I22FaP3M3iQtVF65GEwJ,261701,4,Katrina And The Waves|Do You Want Crying
Dead Or Alive,You Spin Me Round (Like a Record),"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.567,0.943,6,-7.992,0,0.0387,0.0308,0.0966,0.544,0.965,128.207,audio_features,7uHO4AmKtyGa5v5fsElGoC,spotify:track:7uHO4AmKtyGa5v5fsElGoC,https://api.spotify.com/v1/tracks/7uHO4AmKtyGa5v5fsElGoC,https://api.spotify.com/v1/audio-analysis/7uHO4AmKtyGa5v5fsElGoC,199667,4,Dead Or Alive|You Spin Me Round (Like A Record)
Cock Robin,When Your Heart Is Weak,"['dance rock', 'heartland rock', 'new romantic', 'new wave', 'new wave pop']",0.635,0.498,11,-9.62,1,0.0268,0.0583,0.0103,0.117,0.576,106.984,audio_features,1GZJTdZxZix0j0Q57UrWgp,spotify:track:1GZJTdZxZix0j0Q57UrWgp,https://api.spotify.com/v1/tracks/1GZJTdZxZix0j0Q57UrWgp,https://api.spotify.com/v1/audio-analysis/1GZJTdZxZix0j0Q57UrWgp,346467,4,Cock Robin|When Your Heart Is Weak
Whitney Houston,You Give Good Love - Live from The Tonight Show Starring Johnny Carson,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.625,0.463,6,-5.382,1,0.0519,0.934,7.56e-06,0.691,0.414,136.843,audio_features,0kn8HZcdvWXIbAu4ZbqWTa,spotify:track:0kn8HZcdvWXIbAu4ZbqWTa,https://api.spotify.com/v1/tracks/0kn8HZcdvWXIbAu4ZbqWTa,https://api.spotify.com/v1/audio-analysis/0kn8HZcdvWXIbAu4ZbqWTa,255840,4,Whitney Houston|You Give Good Love
Freddie Jackson,Rock Me Tonight,"['funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.373,0.95,1,-1.82,1,0.116,0.234,0.0,0.341,0.54,151.985,audio_features,5SCDOtqhSgZUyix6ZSSLZY,spotify:track:5SCDOtqhSgZUyix6ZSSLZY,https://api.spotify.com/v1/tracks/5SCDOtqhSgZUyix6ZSSLZY,https://api.spotify.com/v1/audio-analysis/5SCDOtqhSgZUyix6ZSSLZY,417240,3,Freddie Jackson|Rock Me Tonight
REO Speedwagon,Live Every Moment,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",0.504,0.851,9,-9.626,1,0.0278,0.00635,0.00198,0.314,0.961,156.769,audio_features,1IMz8NXt3d1ApV6WJUFmg2,spotify:track:1IMz8NXt3d1ApV6WJUFmg2,https://api.spotify.com/v1/tracks/1IMz8NXt3d1ApV6WJUFmg2,https://api.spotify.com/v1/audio-analysis/1IMz8NXt3d1ApV6WJUFmg2,299960,4,REO Speedwagon|Live Every Moment
'Til Tuesday,Looking Over My Shoulder,"['boston rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop']",0.571,0.728,0,-9.332,1,0.0698,0.0195,2.83e-06,0.858,0.662,119.82,audio_features,6cKVs98HYwa4yNqx8I6lFT,spotify:track:6cKVs98HYwa4yNqx8I6lFT,https://api.spotify.com/v1/tracks/6cKVs98HYwa4yNqx8I6lFT,https://api.spotify.com/v1/audio-analysis/6cKVs98HYwa4yNqx8I6lFT,257080,4,'Til Tuesday|Looking Over My Shoulder
Loose Ends,Hangin' On A String,"['brit funk', 'disco', 'electro', 'funk', 'jazz funk', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0.735,0.724,11,-9.587,0,0.0503,0.0383,0.0008,0.0637,0.861,104.953,audio_features,2lfokjWEMj3JGRoZWRpIWR,spotify:track:2lfokjWEMj3JGRoZWRpIWR,https://api.spotify.com/v1/tracks/2lfokjWEMj3JGRoZWRpIWR,https://api.spotify.com/v1/audio-analysis/2lfokjWEMj3JGRoZWRpIWR,351813,4,Loose Ends|Hangin' On A String
Steve Arrington,Dancin' in the Key of Life,"['funk', 'post-disco']",0.729,0.64,11,-11.026,1,0.0534,0.00981,0.00329,0.0656,0.775,115.916,audio_features,32YkbLhtHxiyv0UpEgUmDm,spotify:track:32YkbLhtHxiyv0UpEgUmDm,https://api.spotify.com/v1/tracks/32YkbLhtHxiyv0UpEgUmDm,https://api.spotify.com/v1/audio-analysis/32YkbLhtHxiyv0UpEgUmDm,297240,4,Steve Arrington|Dancin' In The Key Of Life
Mary Jane Girls,Wild And Crazy Love,"['classic soul', 'disco', 'freestyle', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",0.792,0.889,9,-7.324,1,0.0694,0.00482,0.0211,0.301,0.819,119.91,audio_features,7rYaYkcSy25GzHUFsgIB63,spotify:track:7rYaYkcSy25GzHUFsgIB63,https://api.spotify.com/v1/tracks/7rYaYkcSy25GzHUFsgIB63,https://api.spotify.com/v1/audio-analysis/7rYaYkcSy25GzHUFsgIB63,350867,4,Mary Jane Girls|Wild And Crazy Love
Depeche Mode,"People Are People - Live at Pasadena Rose Bowl, June 18, 1988","['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",0.674,0.92,0,-10.18,1,0.0537,0.0798,0.021,0.947,0.336,118.821,audio_features,01OlAFACMxDn0tWSAasnuW,spotify:track:01OlAFACMxDn0tWSAasnuW,https://api.spotify.com/v1/tracks/01OlAFACMxDn0tWSAasnuW,https://api.spotify.com/v1/audio-analysis/01OlAFACMxDn0tWSAasnuW,299067,4,Depeche Mode|People Are People
The Power Station,Get It On (Bang a Gong) - 2005 Remaster,"['dance rock', 'new romantic', 'new wave', 'new wave pop']",0.681,0.939,9,-6.371,1,0.0959,0.0597,0.0733,0.0764,0.665,124.302,audio_features,0UjMFyICQ7k78DX90KhATi,spotify:track:0UjMFyICQ7k78DX90KhATi,https://api.spotify.com/v1/tracks/0UjMFyICQ7k78DX90KhATi,https://api.spotify.com/v1/audio-analysis/0UjMFyICQ7k78DX90KhATi,329973,4,The Power Station|Get It On (Bang A Gong)
Tom Petty And The Heartbreakers,Rebels - Live At The Wiltern/1985,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",0.229,0.65,0,-13.813,1,0.0429,0.223,1.18e-05,0.934,0.494,140.983,audio_features,5NOhFbVmcwQobdWU0nTGPI,spotify:track:5NOhFbVmcwQobdWU0nTGPI,https://api.spotify.com/v1/tracks/5NOhFbVmcwQobdWU0nTGPI,https://api.spotify.com/v1/audio-analysis/5NOhFbVmcwQobdWU0nTGPI,371766,4,Tom Petty And The Heartbreakers|Rebels
Ratt,Lay It Down,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",0.442,0.759,10,-13.475,1,0.0354,0.000402,0.0081,0.174,0.279,198.117,audio_features,3D5ORNm9spaTcdRx50ksHx,spotify:track:3D5ORNm9spaTcdRx50ksHx,https://api.spotify.com/v1/tracks/3D5ORNm9spaTcdRx50ksHx,https://api.spotify.com/v1/audio-analysis/3D5ORNm9spaTcdRx50ksHx,205560,4,Ratt|Lay It Down
Rick Springfield,State Of The Heart,"['album rock', 'australian rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",0.607,0.876,2,-3.929,1,0.0389,0.00142,8.45e-05,0.752,0.179,117.688,audio_features,32fvc8BXSJ3yNFdZ3uGbRP,spotify:track:32fvc8BXSJ3yNFdZ3uGbRP,https://api.spotify.com/v1/tracks/32fvc8BXSJ3yNFdZ3uGbRP,https://api.spotify.com/v1/audio-analysis/32fvc8BXSJ3yNFdZ3uGbRP,225093,4,Rick Springfield|State Of the Heart
Night Ranger,Sentimental Street - Live,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.358,0.632,11,-6.797,1,0.0996,0.0442,0.0,0.982,0.268,92.233,audio_features,2cFW5AUW1BgvNID0Dfdgef,spotify:track:2cFW5AUW1BgvNID0Dfdgef,https://api.spotify.com/v1/tracks/2cFW5AUW1BgvNID0Dfdgef,https://api.spotify.com/v1/audio-analysis/2cFW5AUW1BgvNID0Dfdgef,421827,4,Night Ranger|Sentimental Street
Air Supply,The Power of Love (You Are My Lady),"['adult standards', 'mellow gold', 'soft rock']",0.486,0.479,3,-9.255,1,0.0304,0.459,0.000105,0.122,0.159,144.102,audio_features,79m76mTMnVMdC6NS7mv6WN,spotify:track:79m76mTMnVMdC6NS7mv6WN,https://api.spotify.com/v1/tracks/79m76mTMnVMdC6NS7mv6WN,https://api.spotify.com/v1/audio-analysis/79m76mTMnVMdC6NS7mv6WN,248213,4,Air Supply|Power Of Love (You Are My Lady)
Don Henley,Not Enough Love In The World,"['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'yacht rock']",0.532,0.505,0,-12.853,1,0.0368,0.153,1.01e-05,0.13,0.741,166.176,audio_features,1nioRt8oPGNEdHAMrPhAEi,spotify:track:1nioRt8oPGNEdHAMrPhAEi,https://api.spotify.com/v1/tracks/1nioRt8oPGNEdHAMrPhAEi,https://api.spotify.com/v1/audio-analysis/1nioRt8oPGNEdHAMrPhAEi,234000,4,Don Henley|Not Enough Love In The World
Patti LaBelle,"Stir It Up - From ""Beverly Hills Cop"" Soundtrack","['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.741,0.706,11,-9.466,0,0.0353,0.0526,0.00212,0.0575,0.78,104.625,audio_features,5sBslDec1lIe9OFNyxQQCT,spotify:track:5sBslDec1lIe9OFNyxQQCT,https://api.spotify.com/v1/tracks/5sBslDec1lIe9OFNyxQQCT,https://api.spotify.com/v1/audio-analysis/5sBslDec1lIe9OFNyxQQCT,216600,4,Patti LaBelle|Stir It Up
Julian Lennon,Jesse,[],0.831,0.864,11,-8.105,0,0.0438,0.243,3.63e-05,0.118,0.891,118.268,audio_features,6h08x0Lv6ETSiRwMbhzj1n,spotify:track:6h08x0Lv6ETSiRwMbhzj1n,https://api.spotify.com/v1/tracks/6h08x0Lv6ETSiRwMbhzj1n,https://api.spotify.com/v1/audio-analysis/6h08x0Lv6ETSiRwMbhzj1n,231693,4,Julian Lennon|Jesse
Survivor,The Search Is Over,"['album rock', 'hard rock', 'rock', 'soft rock']",0.527,0.342,3,-12.272,1,0.0336,0.59,0.0,0.0803,0.148,124.209,audio_features,1M3xrSPzPcKkCnXGHFPKaw,spotify:track:1M3xrSPzPcKkCnXGHFPKaw,https://api.spotify.com/v1/tracks/1M3xrSPzPcKkCnXGHFPKaw,https://api.spotify.com/v1/audio-analysis/1M3xrSPzPcKkCnXGHFPKaw,252613,4,Survivor|The Search Is Over
Bon Jovi,In And Out Of Love - Live,"['glam metal', 'rock']",0.364,0.97,7,-4.431,1,0.0804,0.000335,0.00758,0.978,0.34,132.042,audio_features,28z1XI1g4A88lvyQ7oaIIo,spotify:track:28z1XI1g4A88lvyQ7oaIIo,https://api.spotify.com/v1/tracks/28z1XI1g4A88lvyQ7oaIIo,https://api.spotify.com/v1/audio-analysis/28z1XI1g4A88lvyQ7oaIIo,372467,4,Bon Jovi|In And Out Of Love
Duran Duran,A View to a Kill - Live,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",0.551,0.686,8,-5.868,1,0.0548,0.0283,3.65e-05,0.649,0.327,124.83,audio_features,2ulR3aa35rncTzu6E0DphQ,spotify:track:2ulR3aa35rncTzu6E0DphQ,https://api.spotify.com/v1/tracks/2ulR3aa35rncTzu6E0DphQ,https://api.spotify.com/v1/audio-analysis/2ulR3aa35rncTzu6E0DphQ,255467,4,Duran Duran|A View To A Kill
Belouis Some,Some People,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.71,0.799,0,-12.001,1,0.0492,0.475,0.753,0.0811,0.859,114.731,audio_features,5Tj5OBsNWNQov8FJRzCrdw,spotify:track:5Tj5OBsNWNQov8FJRzCrdw,https://api.spotify.com/v1/tracks/5Tj5OBsNWNQov8FJRzCrdw,https://api.spotify.com/v1/audio-analysis/5Tj5OBsNWNQov8FJRzCrdw,236840,4,Belouis Some|Some People
'Til Tuesday,Voices Carry,"['boston rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop']",0.583,0.574,0,-9.044,1,0.0239,0.0282,2.14e-06,0.114,0.578,104.995,audio_features,0ZYf6N5eBeXStMri0mf3DZ,spotify:track:0ZYf6N5eBeXStMri0mf3DZ,https://api.spotify.com/v1/tracks/0ZYf6N5eBeXStMri0mf3DZ,https://api.spotify.com/v1/audio-analysis/0ZYf6N5eBeXStMri0mf3DZ,263573,4,'Til Tuesday|Voices Carry
Paul Hardcastle,"19 ""The Rage""",['smooth jazz'],0.654,0.775,11,-9.483,0,0.0436,0.00256,0.183,0.222,0.0399,128.024,audio_features,3MnyzcCHXMGPoOfwOu6Av4,spotify:track:3MnyzcCHXMGPoOfwOu6Av4,https://api.spotify.com/v1/tracks/3MnyzcCHXMGPoOfwOu6Av4,https://api.spotify.com/v1/audio-analysis/3MnyzcCHXMGPoOfwOu6Av4,265845,4,Paul Hardcastle|19
Limahl,Only for Love - Rerecorded,"['italian disco', 'new romantic', 'new wave pop']",0.759,0.54,9,-13.634,1,0.0302,0.396,5.2e-05,0.0961,0.952,140.0,audio_features,5qVPOj5t6S1RAiinzIcVAR,spotify:track:5qVPOj5t6S1RAiinzIcVAR,https://api.spotify.com/v1/tracks/5qVPOj5t6S1RAiinzIcVAR,https://api.spotify.com/v1/audio-analysis/5qVPOj5t6S1RAiinzIcVAR,228599,4,Limahl|Only For Love
Phil Collins,Sussudio (Live in Paris 7/21/1998) - Remastered,"['mellow gold', 'soft rock']",0.547,0.866,10,-6.71,0,0.14,0.0279,0.175,0.956,0.476,104.004,audio_features,60cej1xktaETUksp8L5INC,spotify:track:60cej1xktaETUksp8L5INC,https://api.spotify.com/v1/tracks/60cej1xktaETUksp8L5INC,https://api.spotify.com/v1/audio-analysis/60cej1xktaETUksp8L5INC,413853,4,Phil Collins|Sussudio
Chaka Khan,Through the Fire,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0.569,0.589,8,-7.395,1,0.0306,0.166,6.91e-06,0.132,0.409,130.865,audio_features,7gh2v4IHnxdiwSgA6xluhe,spotify:track:7gh2v4IHnxdiwSgA6xluhe,https://api.spotify.com/v1/tracks/7gh2v4IHnxdiwSgA6xluhe,https://api.spotify.com/v1/audio-analysis/7gh2v4IHnxdiwSgA6xluhe,286693,4,Chaka Khan|Through the Fire
Air Supply,Just As I Am - Remastered,"['adult standards', 'mellow gold', 'soft rock']",0.392,0.608,2,-4.716,1,0.0252,0.0763,0.0,0.147,0.532,75.174,audio_features,1CSXNRkEbpuacqr94dBtqV,spotify:track:1CSXNRkEbpuacqr94dBtqV,https://api.spotify.com/v1/tracks/1CSXNRkEbpuacqr94dBtqV,https://api.spotify.com/v1/audio-analysis/1CSXNRkEbpuacqr94dBtqV,283040,4,Air Supply|Just As I Am
Amy Grant,Find A Way - Big Room Radio Edit,"['adult standards', 'christian alternative rock', 'christian music', 'christmas']",0.717,0.6,2,-6.721,0,0.032,0.107,0.000357,0.0702,0.631,128.987,audio_features,4PW8OpKG68Lezu2ATjxQ7t,spotify:track:4PW8OpKG68Lezu2ATjxQ7t,https://api.spotify.com/v1/tracks/4PW8OpKG68Lezu2ATjxQ7t,https://api.spotify.com/v1/audio-analysis/4PW8OpKG68Lezu2ATjxQ7t,217133,4,Amy Grant|Find A Way
Eurythmics,Would I Lie to You? - 2018 Remastered,"['dance pop', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",0.625,0.865,2,-6.377,1,0.0336,0.0422,6.24e-05,0.332,0.739,131.835,audio_features,5xAq59nWFYK81UcJjWkzke,spotify:track:5xAq59nWFYK81UcJjWkzke,https://api.spotify.com/v1/tracks/5xAq59nWFYK81UcJjWkzke,https://api.spotify.com/v1/audio-analysis/5xAq59nWFYK81UcJjWkzke,268067,4,Eurythmics|Would I Lie To You?
Sade,Your Love Is King,"['british soul', 'neo soul', 'r&b']",0.742,0.422,9,-6.797,1,0.0309,0.559,4.14e-05,0.0402,0.592,134.624,audio_features,2DcSehEocZhDogCJKCnXb3,spotify:track:2DcSehEocZhDogCJKCnXb3,https://api.spotify.com/v1/tracks/2DcSehEocZhDogCJKCnXb3,https://api.spotify.com/v1/audio-analysis/2DcSehEocZhDogCJKCnXb3,219427,3,Sade|Your Love Is King
Go West,Call Me,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.572,0.887,8,-7.212,1,0.0458,0.38,3.49e-06,0.937,0.937,170.76,audio_features,2ui1vW63IyR1f5VvKz5wEx,spotify:track:2ui1vW63IyR1f5VvKz5wEx,https://api.spotify.com/v1/tracks/2ui1vW63IyR1f5VvKz5wEx,https://api.spotify.com/v1/audio-analysis/2ui1vW63IyR1f5VvKz5wEx,296333,4,Go West|Call Me
Bryan Adams,Heaven,"['album rock', 'canadian pop', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",0.404,0.632,9,-5.879,0,0.0264,0.0513,0.0,0.128,0.361,70.378,audio_features,3cnFQo3eWVwaEL2ETzWuqd,spotify:track:3cnFQo3eWVwaEL2ETzWuqd,https://api.spotify.com/v1/tracks/3cnFQo3eWVwaEL2ETzWuqd,https://api.spotify.com/v1/audio-analysis/3cnFQo3eWVwaEL2ETzWuqd,244960,4,Bryan Adams|Heaven
Kim Carnes,Abadabadango,"['new wave pop', 'soft rock']",0.627,0.936,2,-7.935,1,0.0406,0.126,0.0,0.131,0.818,127.945,audio_features,6Xh5kq8X2wd5RIGrC8VFGF,spotify:track:6Xh5kq8X2wd5RIGrC8VFGF,https://api.spotify.com/v1/tracks/6Xh5kq8X2wd5RIGrC8VFGF,https://api.spotify.com/v1/audio-analysis/6Xh5kq8X2wd5RIGrC8VFGF,228507,4,Kim Carnes|Abadabadango
Kim Carnes,Crazy In The Night (Barking At Airplanes),"['new wave pop', 'soft rock']",0.679,0.717,5,-10.528,1,0.0358,0.386,0.0,0.0607,0.836,117.079,audio_features,5khREGRH6JY3ZEK9K0dNqI,spotify:track:5khREGRH6JY3ZEK9K0dNqI,https://api.spotify.com/v1/tracks/5khREGRH6JY3ZEK9K0dNqI,https://api.spotify.com/v1/audio-analysis/5khREGRH6JY3ZEK9K0dNqI,217240,4,Kim Carnes|Crazy In The Night (Barking At Airplanes)
Howard Jones,Things Can Only Get Better - Live,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.662,0.823,7,-5.8,1,0.079,0.279,0.000318,0.842,0.591,107.914,audio_features,23sN8ljkYT7Ie1EZyQPCGl,spotify:track:23sN8ljkYT7Ie1EZyQPCGl,https://api.spotify.com/v1/tracks/23sN8ljkYT7Ie1EZyQPCGl,https://api.spotify.com/v1/audio-analysis/23sN8ljkYT7Ie1EZyQPCGl,332773,4,Howard Jones|Things Can Only Get Better
Animotion,Let Him Go,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0.66,0.67,0,-13.596,1,0.0581,0.000374,4.68e-06,0.16,0.345,130.021,audio_features,6dq3lfEfXxx99sfwcM7o7x,spotify:track:6dq3lfEfXxx99sfwcM7o7x,https://api.spotify.com/v1/tracks/6dq3lfEfXxx99sfwcM7o7x,https://api.spotify.com/v1/audio-analysis/6dq3lfEfXxx99sfwcM7o7x,310163,4,Animotion|Let Him Go
Tears For Fears,Everybody Wants To Rule The World,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",0.637,0.811,7,-11.345,1,0.0583,0.363,0.00451,0.107,0.552,112.053,audio_features,2GOGDZ9wAJbmznIstAxiU4,spotify:track:2GOGDZ9wAJbmznIstAxiU4,https://api.spotify.com/v1/tracks/2GOGDZ9wAJbmznIstAxiU4,https://api.spotify.com/v1/audio-analysis/2GOGDZ9wAJbmznIstAxiU4,251480,4,Tears For Fears|Everybody Wants To Rule The World
